Sales,Traffic,Transactions,Conversion,Passersby,Capture Rate,datetime
884119,485,139,29,1958,24.77,2023-01-01 11:00:00
650915,412,136,33,1694,24.321,2023-01-01 12:00:00
697144,445,149,33,1230,36.179,2023-01-01 13:00:00
944725,524,185,35,1586,33.039,2023-01-01 14:00:00
794494,521,171,33,1620,32.161,2023-01-01 15:00:00
926124,495,189,38,1350,36.667,2023-01-01 16:00:00
502552,324,114,35,1196,27.09,2023-01-01 17:00:00
417982,269,90,33,875,30.743,2023-01-01 18:00:00
266666,186,54,29,743,25.034,2023-01-01 19:00:00
190018,140,40,29,453,30.905,2023-01-01 20:00:00
852834,328,165,50,119,275.63,2023-01-02 10:00:00
570910,375,137,37,1646,22.783,2023-01-02 11:00:00
618474,390,132,34,1106,35.262,2023-01-02 12:00:00
1016804,461,177,38,1825,25.26,2023-01-02 13:00:00
616513,478,168,35,2197,21.757,2023-01-02 14:00:00
740948,487,138,28,1400,34.786,2023-01-02 15:00:00
679058,505,136,27,1588,31.801,2023-01-02 16:00:00
493786,343,120,35,1731,19.815,2023-01-02 17:00:00
319183,295,78,26,1502,19.641,2023-01-02 18:00:00
331455,233,92,39,1401,16.631,2023-01-02 19:00:00
374812,125,42,34,522,23.946,2023-01-02 20:00:00
571608,339,128,38,113,300.0,2023-01-03 10:00:00
657718,392,163,42,1411,27.782,2023-01-03 11:00:00
693499,395,139,35,1854,21.305,2023-01-03 12:00:00
628416,398,149,37,1321,30.129,2023-01-03 13:00:00
788357,427,175,41,1055,40.474,2023-01-03 14:00:00
853188,460,156,34,1361,33.799,2023-01-03 15:00:00
689416,393,150,38,1663,23.632,2023-01-03 16:00:00
441874,345,119,34,1446,23.859,2023-01-03 17:00:00
348253,249,82,33,945,26.349,2023-01-03 18:00:00
195311,169,48,28,631,26.783,2023-01-03 19:00:00
90622,115,34,30,386,29.793,2023-01-03 20:00:00
399773,159,62,39,119,133.613,2023-01-04 10:00:00
421951,272,110,40,774,35.142,2023-01-04 11:00:00
534954,297,104,35,893,33.259,2023-01-04 12:00:00
444706,280,113,40,1088,25.735,2023-01-04 13:00:00
395012,340,110,32,1248,27.244,2023-01-04 14:00:00
359900,352,104,30,1210,29.091,2023-01-04 15:00:00
564552,299,90,30,1003,29.811,2023-01-04 16:00:00
327938,215,67,31,1004,21.414,2023-01-04 17:00:00
128755,126,40,32,583,21.612,2023-01-04 18:00:00
223607,92,35,38,322,28.571,2023-01-04 19:00:00
125167,55,19,35,207,26.57,2023-01-04 20:00:00
58807,73,19,26,72,101.389,2023-01-05 10:00:00
94854,105,33,31,311,33.762,2023-01-05 11:00:00
183422,125,51,41,367,34.06,2023-01-05 12:00:00
236082,149,59,40,588,25.34,2023-01-05 13:00:00
379800,196,71,36,490,40.0,2023-01-05 14:00:00
243522,151,66,44,775,19.484,2023-01-05 15:00:00
135808,107,40,37,521,20.537,2023-01-05 16:00:00
147947,80,33,41,291,27.491,2023-01-05 17:00:00
129117,64,29,45,309,20.712,2023-01-05 18:00:00
51689,59,15,25,136,43.382,2023-01-05 19:00:00
32025,46,8,17,170,27.059,2023-01-05 20:00:00
110691,61,17,28,75,81.333,2023-01-06 10:00:00
231960,102,38,37,155,65.807,2023-01-06 11:00:00
110678,92,31,34,343,26.822,2023-01-06 12:00:00
164367,116,48,41,167,69.461,2023-01-06 13:00:00
153571,120,55,46,502,23.904,2023-01-06 14:00:00
133402,106,38,36,278,38.13,2023-01-06 15:00:00
92158,87,29,33,245,35.51,2023-01-06 16:00:00
58484,65,22,34,409,15.892,2023-01-06 17:00:00
120509,52,25,48,145,35.862,2023-01-06 18:00:00
37147,30,10,33,130,23.077,2023-01-06 19:00:00
31810,43,7,16,66,65.152,2023-01-06 20:00:00
250652,134,62,46,79,169.62,2023-01-07 10:00:00
242569,156,62,40,341,45.748,2023-01-07 11:00:00
408993,158,77,49,521,30.326,2023-01-07 12:00:00
230827,161,58,36,612,26.307,2023-01-07 13:00:00
339298,208,75,36,750,27.733,2023-01-07 14:00:00
306128,214,70,33,429,49.883,2023-01-07 15:00:00
245363,194,63,32,527,36.812,2023-01-07 16:00:00
197879,117,60,51,471,24.841,2023-01-07 17:00:00
112115,101,35,35,268,37.687,2023-01-07 18:00:00
78107,105,27,26,545,19.266,2023-01-07 19:00:00
60675,56,14,25,325,17.231,2023-01-07 20:00:00
262746,119,56,47,84,141.667,2023-01-08 10:00:00
367016,197,73,37,475,41.474,2023-01-08 11:00:00
340377,194,70,36,629,30.843,2023-01-08 12:00:00
369113,250,87,35,491,50.917,2023-01-08 13:00:00
392579,245,81,33,899,27.253,2023-01-08 14:00:00
363410,291,90,31,535,54.393,2023-01-08 15:00:00
244571,264,75,28,894,29.53,2023-01-08 16:00:00
327161,178,69,39,717,24.826,2023-01-08 17:00:00
241105,142,47,33,528,26.894,2023-01-08 18:00:00
66908,102,21,21,311,32.797,2023-01-08 19:00:00
65012,49,12,24,340,14.412,2023-01-08 20:00:00
164626,108,42,39,104,103.846,2023-01-09 10:00:00
190941,165,67,41,349,47.278,2023-01-09 11:00:00
315423,152,76,50,644,23.603,2023-01-09 12:00:00
282489,202,78,39,853,23.681,2023-01-09 13:00:00
258744,240,80,33,858,27.972,2023-01-09 14:00:00
467395,253,83,33,867,29.181,2023-01-09 15:00:00
204822,183,59,32,634,28.864,2023-01-09 16:00:00
90122,103,33,32,386,26.684,2023-01-09 17:00:00
42066,66,23,35,277,23.827,2023-01-09 18:00:00
19017,35,8,23,254,13.78,2023-01-09 19:00:00
37911,34,11,32,69,49.275,2023-01-09 20:00:00
11029,33,8,24,79,41.772,2023-01-10 10:00:00
43915,44,15,34,79,55.696,2023-01-10 11:00:00
18629,42,9,21,88,47.727,2023-01-10 12:00:00
231959,78,32,41,99,78.788,2023-01-10 13:00:00
267277,83,26,31,165,50.303,2023-01-10 14:00:00
217209,80,36,45,229,34.935,2023-01-10 15:00:00
65598,50,25,50,143,34.965,2023-01-10 16:00:00
23286,30,8,27,61,49.18,2023-01-10 17:00:00
46765,22,9,41,60,36.667,2023-01-10 18:00:00
14896,20,6,30,62,32.258,2023-01-10 19:00:00
24704,33,7,21,56,58.929,2023-01-10 20:00:00
70462,41,17,41,79,51.899,2023-01-11 10:00:00
214378,61,31,51,174,35.058,2023-01-11 11:00:00
81705,75,24,32,196,38.265,2023-01-11 12:00:00
219747,80,29,36,198,40.404,2023-01-11 13:00:00
110870,77,33,43,189,40.741,2023-01-11 14:00:00
148119,73,34,47,183,39.891,2023-01-11 15:00:00
57271,47,18,38,238,19.748,2023-01-11 16:00:00
54521,55,20,36,78,70.513,2023-01-11 17:00:00
23472,32,9,28,70,45.714,2023-01-11 18:00:00
76406,17,9,53,62,27.419,2023-01-11 19:00:00
40398,17,9,53,70,24.286,2023-01-11 20:00:00
76599,24,18,75,84,28.571,2023-01-12 10:00:00
95932,55,29,53,95,57.895,2023-01-12 11:00:00
45310,46,14,30,203,22.66,2023-01-12 12:00:00
129749,64,33,52,109,58.716,2023-01-12 13:00:00
60381,56,21,38,86,65.116,2023-01-12 14:00:00
163831,44,16,36,176,25.0,2023-01-12 15:00:00
42238,38,14,37,81,46.914,2023-01-12 16:00:00
70442,44,14,32,68,64.706,2023-01-12 17:00:00
34072,27,11,41,68,39.706,2023-01-12 18:00:00
15731,22,6,27,64,34.375,2023-01-12 19:00:00
5588,20,4,20,65,30.769,2023-01-12 20:00:00
69753,50,24,48,92,54.348,2023-01-13 10:00:00
77155,58,25,43,189,30.688,2023-01-13 11:00:00
68923,57,17,30,317,17.981,2023-01-13 12:00:00
183884,59,23,39,236,25.0,2023-01-13 13:00:00
141835,54,26,48,203,26.601,2023-01-13 14:00:00
35312,46,15,33,181,25.414,2023-01-13 15:00:00
170234,38,14,37,174,21.839,2023-01-13 16:00:00
26797,35,12,34,85,41.177,2023-01-13 17:00:00
47842,26,11,42,79,32.911,2023-01-13 18:00:00
51592,36,11,31,86,41.861,2023-01-13 19:00:00
51826,35,16,46,81,43.21,2023-01-13 20:00:00
236220,139,69,50,101,137.624,2023-01-14 10:00:00
271529,140,68,49,663,21.116,2023-01-14 11:00:00
164977,148,59,40,566,26.148,2023-01-14 12:00:00
244055,185,73,39,644,28.727,2023-01-14 13:00:00
351742,218,80,37,621,35.105,2023-01-14 14:00:00
237127,211,72,34,569,37.083,2023-01-14 15:00:00
244993,186,62,33,780,23.846,2023-01-14 16:00:00
91469,158,33,21,687,22.999,2023-01-14 17:00:00
108807,113,31,27,481,23.493,2023-01-14 18:00:00
175773,97,41,42,361,26.87,2023-01-14 19:00:00
80849,80,32,40,244,32.787,2023-01-14 20:00:00
899320,143,61,43,107,133.645,2023-01-15 10:00:00
436286,186,87,47,515,36.117,2023-01-15 11:00:00
592601,197,80,41,769,25.618,2023-01-15 12:00:00
411995,223,75,34,1058,21.078,2023-01-15 13:00:00
403923,309,99,32,926,33.369,2023-01-15 14:00:00
551497,290,103,36,1042,27.831,2023-01-15 15:00:00
341261,227,71,31,1098,20.674,2023-01-15 16:00:00
243643,158,46,29,924,17.1,2023-01-15 17:00:00
196712,63,28,44,480,13.125,2023-01-15 18:00:00
70178,82,23,28,176,46.591,2023-01-15 19:00:00
20044,52,8,15,235,22.128,2023-01-15 20:00:00
48132,34,20,59,84,40.476,2023-01-16 10:00:00
157059,39,18,46,90,43.333,2023-01-16 11:00:00
64572,62,20,32,224,27.679,2023-01-16 12:00:00
117349,49,25,51,201,24.378,2023-01-16 13:00:00
151120,59,21,36,218,27.064,2023-01-16 14:00:00
106845,44,24,55,201,21.891,2023-01-16 15:00:00
75026,63,26,41,96,65.625,2023-01-16 16:00:00
45066,29,8,28,143,20.28,2023-01-16 17:00:00
45993,32,11,34,74,43.243,2023-01-16 18:00:00
30096,28,10,36,75,37.333,2023-01-16 19:00:00
37205,23,4,17,74,31.081,2023-01-16 20:00:00
28613,41,9,22,74,55.405,2023-01-17 10:00:00
188372,61,24,39,145,42.069,2023-01-17 11:00:00
80518,36,17,47,291,12.371,2023-01-17 12:00:00
147558,70,24,34,86,81.395,2023-01-17 13:00:00
90554,64,25,39,248,25.807,2023-01-17 14:00:00
99115,56,26,46,224,25.0,2023-01-17 15:00:00
29219,39,15,38,143,27.273,2023-01-17 16:00:00
38411,30,12,40,125,24.0,2023-01-17 17:00:00
33404,33,10,30,59,55.932,2023-01-17 18:00:00
56188,23,9,39,122,18.853,2023-01-17 19:00:00
23239,20,10,50,119,16.807,2023-01-17 20:00:00
77322,40,19,48,73,54.795,2023-01-18 10:00:00
64510,60,21,35,152,39.474,2023-01-18 11:00:00
84864,47,21,45,243,19.342,2023-01-18 12:00:00
201920,67,27,40,192,34.896,2023-01-18 13:00:00
88494,47,28,60,176,26.705,2023-01-18 14:00:00
69191,67,25,37,85,78.824,2023-01-18 15:00:00
68964,65,22,34,263,24.715,2023-01-18 16:00:00
61916,50,15,30,142,35.211,2023-01-18 17:00:00
57522,43,18,42,151,28.477,2023-01-18 18:00:00
41982,29,10,34,118,24.576,2023-01-18 19:00:00
23476,28,10,36,56,50.0,2023-01-18 20:00:00
180561,51,18,35,78,65.385,2023-01-19 10:00:00
84768,57,25,44,165,34.546,2023-01-19 11:00:00
42682,52,18,35,282,18.44,2023-01-19 12:00:00
132613,73,27,37,301,24.253,2023-01-19 13:00:00
187274,65,25,38,335,19.403,2023-01-19 14:00:00
71325,71,25,35,238,29.832,2023-01-19 15:00:00
100259,38,21,55,208,18.269,2023-01-19 16:00:00
55103,43,17,40,141,30.497,2023-01-19 17:00:00
15970,26,5,19,127,20.472,2023-01-19 18:00:00
7329,14,6,43,63,22.222,2023-01-19 19:00:00
2951,15,3,20,59,25.424,2023-01-19 20:00:00
1120860,132,96,73,83,159.036,2023-01-20 10:00:00
82639,80,30,38,549,14.572,2023-01-20 11:00:00
94800,74,33,45,453,16.336,2023-01-20 12:00:00
146657,70,29,41,233,30.043,2023-01-20 13:00:00
125452,75,38,51,186,40.323,2023-01-20 14:00:00
38271,56,14,25,273,20.513,2023-01-20 15:00:00
107295,49,17,35,166,29.518,2023-01-20 16:00:00
48398,60,18,30,165,36.364,2023-01-20 17:00:00
53400,51,15,29,159,32.076,2023-01-20 18:00:00
40256,57,12,21,146,39.041,2023-01-20 19:00:00
35954,38,12,32,207,18.358,2023-01-20 20:00:00
424963,184,101,55,103,178.641,2023-01-21 10:00:00
383390,136,73,54,846,16.076,2023-01-21 11:00:00
265092,165,51,31,644,25.621,2023-01-21 12:00:00
280004,174,55,32,827,21.04,2023-01-21 13:00:00
284944,228,76,33,721,31.623,2023-01-21 14:00:00
323449,213,68,32,985,21.624,2023-01-21 15:00:00
305668,232,70,30,1744,13.303,2023-01-21 16:00:00
218982,149,45,30,926,16.091,2023-01-21 17:00:00
111764,120,41,34,564,21.277,2023-01-21 18:00:00
170970,110,43,39,504,21.825,2023-01-21 19:00:00
66739,86,25,29,542,15.867,2023-01-21 20:00:00
235273,162,62,38,116,139.655,2023-01-22 10:00:00
269243,152,76,50,1651,9.207,2023-01-22 11:00:00
297196,205,63,31,1216,16.859,2023-01-22 12:00:00
358386,225,81,36,1149,19.582,2023-01-22 13:00:00
406026,257,83,32,1043,24.641,2023-01-22 14:00:00
393827,304,98,32,1477,20.582,2023-01-22 15:00:00
273440,201,62,31,1639,12.264,2023-01-22 16:00:00
205860,166,37,22,1315,12.624,2023-01-22 17:00:00
54462,96,20,21,766,12.533,2023-01-22 18:00:00
48916,72,19,26,410,17.561,2023-01-22 19:00:00
23549,33,8,24,242,13.636,2023-01-22 20:00:00
36205,40,10,25,78,51.282,2023-01-23 10:00:00
121666,68,31,46,198,34.343,2023-01-23 11:00:00
101022,60,24,40,213,28.169,2023-01-23 12:00:00
87080,90,25,28,312,28.846,2023-01-23 13:00:00
83916,75,34,45,370,20.27,2023-01-23 14:00:00
96597,71,29,41,281,25.267,2023-01-23 15:00:00
55049,50,14,28,251,19.92,2023-01-23 16:00:00
58254,41,14,34,150,27.333,2023-01-23 17:00:00
35738,20,10,50,70,28.571,2023-01-23 18:00:00
26143,31,9,29,69,44.928,2023-01-23 19:00:00
12585,13,7,54,64,20.313,2023-01-23 20:00:00
78623,45,17,38,66,68.182,2023-01-24 10:00:00
75598,50,19,38,299,16.722,2023-01-24 11:00:00
57220,35,16,46,230,15.217,2023-01-24 12:00:00
78999,58,26,45,174,33.333,2023-01-24 13:00:00
112996,60,25,42,143,41.958,2023-01-24 14:00:00
59377,47,18,38,155,30.323,2023-01-24 15:00:00
